date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:52	77/77	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202019%2018:44:53%20GMT	https://makeabilitylab.cs.washington.edu/robots.txt		(from )
14:44:53	96242/96242	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:44:54%20GMT	https://makeabilitylab.cs.washington.edu/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/index.html	(from )
14:44:53	1338/1338	---M--	200	added ('OK')	image/png	etag:%2253a-57524abecc2bb%22	https://makeabilitylab.cs.washington.edu/static/website/img/ml-favicon.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/img/ml-favicon.png	(from https://makeabilitylab.cs.washington.edu/)
14:44:54	121126/121126	---M--	200	added ('OK')	text/css	etag:%221d926-57faedbadd53e%22	https://makeabilitylab.cs.washington.edu/static/website/css/bootstrap.min.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/bootstrap.min.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:54	3286/3286	---M--	200	added ('OK')	text/css	etag:%22cd6-581d491b96338%22	https://makeabilitylab.cs.washington.edu/static/website/css/grayscale.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/grayscale.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:54	1507/1507	---M--	200	added ('OK')	text/css	etag:%225e3-56e298049701a%22	https://makeabilitylab.cs.washington.edu/static/website/css/carousel_fade.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/carousel_fade.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:54	13657/13657	---M--	200	added ('OK')	text/css	etag:%223559-581d491b947e0%22	https://makeabilitylab.cs.washington.edu/static/website/css/base.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/base.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:54	156/156	---M--	200	added ('OK')	text/css	etag:%229c-56e2980492db3%22	https://makeabilitylab.cs.washington.edu/static/website/css/autocomplete.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/autocomplete.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:55	2857/2857	---M--	200	added ('OK')	text/css	etag:%22b29-581d491b96338%22	https://makeabilitylab.cs.washington.edu/static/website/css/index.css?version=1	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/indexe42d.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:55	2986/2986	---M--	200	added ('OK')	text/css	etag:%22baa-57faedbae2b2d%22	https://makeabilitylab.cs.washington.edu/static/website/css/publications.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/publications.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:55	83/83	---M--	200	added ('OK')	text/css	etag:%2253-56e29804950da%22	https://makeabilitylab.cs.washington.edu/static/website/css/bootstrap-modifications.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/bootstrap-modifications.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:55	27466/27466	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/My%20Web%20Sites/test/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:56	1674/1674	---M--	200	added ('OK')	text/css	etag:%2268a-56e298049c9f2%22	https://makeabilitylab.cs.washington.edu/static/website/css/backtop.css	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/css/backtop.css	(from https://makeabilitylab.cs.washington.edu/)
14:44:56	92629/92629	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	C:/My%20Web%20Sites/test/ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	(from https://makeabilitylab.cs.washington.edu/)
14:44:56	36868/36868	---M-Z	200	added ('OK')	text/javascript	etag:%221544639631%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/js/bootstrap.min.js	C:/My%20Web%20Sites/test/maxcdn.bootstrapcdn.com/bootstrap/3.3.6/js/bootstrap.min.js	(from https://makeabilitylab.cs.washington.edu/)
14:44:56	5564/5564	---M--	200	added ('OK')	application/javascript	etag:%2215bc-56e29805f8077%22	https://makeabilitylab.cs.washington.edu/static/website/js/jquery.easing.min.js	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/js/jquery.easing.min.js	(from https://makeabilitylab.cs.washington.edu/)
14:44:57	954/954	---M--	200	added ('OK')	application/javascript	etag:%223ba-56e29805f8847%22	https://makeabilitylab.cs.washington.edu/static/website/js/grayscale.js	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/js/grayscale.js	(from https://makeabilitylab.cs.washington.edu/)
14:44:57	860/860	---M--	200	added ('OK')	application/javascript	etag:%2235c-56e29805f6137%22	https://makeabilitylab.cs.washington.edu/static/website/js/backtop.js	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/js/backtop.js	(from https://makeabilitylab.cs.washington.edu/)
14:44:57	33931/33931	---M--	200	added ('OK')	application/javascript	etag:%22848b-56e29805f7c8f%22	https://makeabilitylab.cs.washington.edu/static/website/js/jquery-ui.min.js	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/js/jquery-ui.min.js	(from https://makeabilitylab.cs.washington.edu/)
14:44:57	5548/5548	---M--	200	added ('OK')	application/javascript	etag:%2215ac-57faedbaf1d5d%22	https://makeabilitylab.cs.washington.edu/static/website/js/citationPopover.js	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/js/citationPopover.js	(from https://makeabilitylab.cs.washington.edu/)
14:44:58	44130/44130	---MC-	200	added ('OK')	text/javascript	date:Wed,%2016%20Jan%202019%2020:01:45%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/test/www.google-analytics.com/analytics.js	(from https://makeabilitylab.cs.washington.edu/)
14:44:58	5365/5365	---M--	200	added ('OK')	image/png	etag:%2214f5-56e29806475fa%22	https://makeabilitylab.cs.washington.edu/static/website/img/logos/makelab_logo_white_no_text_100x67.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/static/website/img/logos/makelab_logo_white_no_text_100x67.png	(from https://makeabilitylab.cs.washington.edu/)
14:44:59	932493/932493	---M--	200	added ('OK')	image/jpeg	etag:%22e3a8d-53647431b6500%22	https://makeabilitylab.cs.washington.edu/media/banner/IMG_1988653f5fb4981f4a50bd91eb39a16ae970.JPG.3264x2448_q85_box-0%2C0%2C3264%2C2448_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/banner/IMG_1988653f5fb4981f4a50bd91eb39a16ae970.JPG.3264x2448_q85_box-0,0,3264,2448_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:00	455896/455896	---M--	200	added ('OK')	image/jpeg	etag:%226f4d8-54763c8b20e80%22	https://makeabilitylab.cs.washington.edu/media/banner/3_copy44eb2137a25b42ddbef7aa2bf94c9733.jpg.2900x1521_q85_box-0%2C0%2C2900%2C1521_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/banner/3_copy44eb2137a25b42ddbef7aa2bf94c9733.jpg.2900x1521_q85_box-0,0,2900,1521_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:00	36035/36035	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:01%20GMT	https://makeabilitylab.cs.washington.edu/projects/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/projects/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:00	39900/39900	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:01%20GMT	https://makeabilitylab.cs.washington.edu/news/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:01	2254108/2254108	---M--	200	added ('OK')	image/jpeg	etag:%2222651c-5364742fce080%22	https://makeabilitylab.cs.washington.edu/media/banner/IMG_42130648b365a2744ba28239ec42af5b40b9.JPG.5184x3456_q85_box-0%2C0%2C5184%2C3456_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/banner/IMG_42130648b365a2744ba28239ec42af5b40b9.JPG.5184x3456_q85_box-0,0,5184,3456_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:01	14162/14162	---M--	200	added ('OK')	image/jpeg	etag:%223752-5727a78391122%22	https://makeabilitylab.cs.washington.edu/media/projects/images/RainbowThumbnail.png.300x180_q85_crop-center.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/RainbowThumbnail.png.300x180_q85_crop-center.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:02	183468/183468	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:03%20GMT	https://makeabilitylab.cs.washington.edu/talks/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/talks/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:02	291181/291181	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:03%20GMT	https://makeabilitylab.cs.washington.edu/publications/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/publications/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:03	14204/14204	---M--	200	added ('OK')	image/jpeg	etag:%22377c-5776fc33d73e8%22	https://makeabilitylab.cs.washington.edu/media/projects/images/ARCaptions.png.300x180_q85_crop-center.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/ARCaptions.png.300x180_q85_crop-center.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:03	36340/36340	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:04%20GMT	https://makeabilitylab.cs.washington.edu/videos/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/videos/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:03	68555/68555	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:04%20GMT	https://makeabilitylab.cs.washington.edu/faq/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/faq/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:03	14404/14404	---M--	200	added ('OK')	image/jpeg	etag:%223844-578e15385ce79%22	https://makeabilitylab.cs.washington.edu/media/projects/images/GlassEar.png.300x180_q85_crop-center.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/GlassEar.png.300x180_q85_crop-center.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:03	90690/90690	---M--	200	added ('OK')	image/png	etag:%2216242-5776f416318da%22	https://makeabilitylab.cs.washington.edu/media/projects/images/obstacle_b_streetid_857.png.300x180_q85_crop-center.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/obstacle_b_streetid_857.png.300x180_q85_crop-center.png	(from https://makeabilitylab.cs.washington.edu/)
14:45:04	14936/14936	---M--	200	added ('OK')	image/jpeg	etag:%223a58-573a92e8bfc2e%22	https://makeabilitylab.cs.washington.edu/media/projects/images/IMG_2715_H2tvfvw.JPG.300x180_q85_crop-center.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/IMG_2715_H2tvfvw.JPG.300x180_q85_crop-center.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:04	32716/32716	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:05%20GMT	https://makeabilitylab.cs.washington.edu/project/squeezapulse/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/squeezapulse/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:04	99646/99646	---M--	200	added ('OK')	image/png	etag:%221853e-57fb548e03a61%22	https://makeabilitylab.cs.washington.edu/media/projects/images/SmarthomeDHH.png.300x180_q85_crop-center.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/SmarthomeDHH.png.300x180_q85_crop-center.png	(from https://makeabilitylab.cs.washington.edu/)
14:45:04	90470/90470	---M--	200	added ('OK')	image/png	etag:%2216166-578e57bbcd836%22	https://makeabilitylab.cs.washington.edu/media/projects/images/AssistiveLocationBasedTechnologies.png.300x180_q85_crop-center.png	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/AssistiveLocationBasedTechnologies.png.300x180_q85_crop-center.png	(from https://makeabilitylab.cs.washington.edu/)
14:45:04	11067/11067	---M--	200	added ('OK')	image/jpeg	etag:%222b3b-5715ff4f4ed19%22	https://makeabilitylab.cs.washington.edu/media/projects/images/IMG_3022.JPG.300x180_q85_crop-center.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/projects/images/IMG_3022.JPG.300x180_q85_crop-center.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:05	235940/235940	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:05%20GMT	https://makeabilitylab.cs.washington.edu/people/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/people/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:06	1017742/1017742	---M--	200	added ('OK')	application/pdf	etag:%22f878e-571ec49912fa1%22	https://makeabilitylab.cs.washington.edu/media/publications/Kang_PrototypingAndSimulatingComplexSystemsWithPaperCraftAndAugmentedRealityAnInitialInvestigation_2018.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Kang_PrototypingAndSimulatingComplexSystemsWithPaperCraftAndAugmentedRealityAnInitialInvestigation_2018.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:09	93037/93037	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:08%20GMT	https://makeabilitylab.cs.washington.edu/project/makerwear/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/makerwear/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:09	4479581/4479581	---M--	200	added ('OK')	image/jpeg	etag:%22445a5d-5364743586e00%22	https://makeabilitylab.cs.washington.edu/media/banner/Hackerspace_09292014_00087e9749fc52484804af6568025a036745.JPG.6144x4096_q85_box-0%2C0%2C6144%2C4096_crop_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/banner/Hackerspace_09292014_00087e9749fc52484804af6568025a036745.JPG.6144x4096_q85_box-0,0,6144,4096_crop_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:09	3089251/3089251	---M--	200	added ('OK')	application/pdf	etag:%222f2363-571ecb246ecc0%22	https://makeabilitylab.cs.washington.edu/media/publications/Stearns_DesignOfAnAugmentedRealityMagnificationAidForLowVisionUsers_2018.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Stearns_DesignOfAnAugmentedRealityMagnificationAidForLowVisionUsers_2018.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:10	38200/38200	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:11%20GMT	https://makeabilitylab.cs.washington.edu/news/86/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/86/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:10	36326/36326	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:11%20GMT	https://makeabilitylab.cs.washington.edu/news/84/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/84/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:11	36420/36420	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:11%20GMT	https://makeabilitylab.cs.washington.edu/news/85/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/85/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:11	40217/40217	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:12%20GMT	https://makeabilitylab.cs.washington.edu/news/83/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/83/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:11	37686/37686	---M--	200	added ('OK')	image/jpeg	etag:%229336-58657ca7d5142%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Kang_PrototyparPrototypingAndSimulatingComplexSystemsWithPaperCraftAndAugmentedReality_2019.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Kang_PrototyparPrototypingAndSimulatingComplexSystemsWithPaperCraftAndAugmentedReality_2019.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:12	7089407/7089407	---M--	200	added ('OK')	application/pdf	etag:%226c2cff-576f707db74cc%22	https://makeabilitylab.cs.washington.edu/media/publications/He_Designing3DPrintedDeformationBehaviorsUsingSpringBasedStructuresAnInitialInvestigation_2017.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/He_Designing3DPrintedDeformationBehaviorsUsingSpringBasedStructuresAnInitialInvestigation_2017.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:12	31484/31484	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:13%20GMT	https://makeabilitylab.cs.washington.edu/news/82/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/news/82/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:12	42963/42963	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:13%20GMT	https://makeabilitylab.cs.washington.edu/project/prototypar/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/prototypar/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:12	41104/41104	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:13%20GMT	https://makeabilitylab.cs.washington.edu/project/arcaptions/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/arcaptions/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:12	2506327/2506327	---M--	200	added ('OK')	application/pdf	etag:%22263e57-586579df20761%22	https://makeabilitylab.cs.washington.edu/media/publications/Kang_PrototyparPrototypingAndSimulatingComplexSystemsWithPaperCraftAndAugmentedReality_2019.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Kang_PrototyparPrototypingAndSimulatingComplexSystemsWithPaperCraftAndAugmentedReality_2019.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:12	36501/36501	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:13%20GMT	https://makeabilitylab.cs.washington.edu/project/glassear/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/glassear/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:12	8501/8501	---M--	200	added ('OK')	image/jpeg	etag:%222135-5844aad3c92ee%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Goodman_SocialTensionsWithHeadMountedDisplaysForAccessibility_2019.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Goodman_SocialTensionsWithHeadMountedDisplaysForAccessibility_2019.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:13	1751938/1751938	---M--	200	added ('OK')	application/pdf	etag:%221abb82-5844aac28a1bd%22	https://makeabilitylab.cs.washington.edu/media/publications/Goodman_SocialTensionsWithHeadMountedDisplaysForAccessibility_2019.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Goodman_SocialTensionsWithHeadMountedDisplaysForAccessibility_2019.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:13	30229/30229	---M--	200	added ('OK')	image/jpeg	etag:%227615-57eff6498591c%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Findlater_DeafAndHardOfHearingIndividualsPreferencesForWearableAndMobileSoundAwarenessTechnologies_2019.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Findlater_DeafAndHardOfHearingIndividualsPreferencesForWearableAndMobileSoundAwarenessTechnologies_2019.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:13	33000/33000	---M--	200	added ('OK')	image/jpeg	etag:%2280e8-586d0eb55841e%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Saha_ProjectSidewalkAWebBasedCrowdsourcingToolForCollectingSidewalkAccessibilityDataAtScale_2019.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Saha_ProjectSidewalkAWebBasedCrowdsourcingToolForCollectingSidewalkAccessibilityDataAtScale_2019.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:14	1448197/1448197	---M--	200	added ('OK')	application/pdf	etag:%22161905-57eff44ca58aa%22	https://makeabilitylab.cs.washington.edu/media/publications/Hiniker_AnchoredAudioSamplingASeamlessMethodForExploringChildrenSThoughtsDuringDeploymentStudies_2019.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Hiniker_AnchoredAudioSamplingASeamlessMethodForExploringChildrenSThoughtsDuringDeploymentStudies_2019.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:14	32832/32832	---M--	200	added ('OK')	image/jpeg	etag:%228040-57eff516e16f7%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Hiniker_AnchoredAudioSamplingASeamlessMethodForExploringChildrenSThoughtsDuringDeploymentStudies_2019.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Hiniker_AnchoredAudioSamplingASeamlessMethodForExploringChildrenSThoughtsDuringDeploymentStudies_2019.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:14	1984548/1984548	---M--	200	added ('OK')	application/pdf	etag:%221e4824-57eff6427fb42%22	https://makeabilitylab.cs.washington.edu/media/publications/Findlater_DeafAndHardOfHearingIndividualsPreferencesForWearableAndMobileSoundAwarenessTechnologies_2019.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Findlater_DeafAndHardOfHearingIndividualsPreferencesForWearableAndMobileSoundAwarenessTechnologies_2019.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:18	114241/114241	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:16%20GMT	https://makeabilitylab.cs.washington.edu/project/thermography/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/thermography/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:18	664426/664426	---M--	200	added ('OK')	application/pdf	etag:%22a236a-57f83a7eabb2a%22	https://makeabilitylab.cs.washington.edu/media/publications/Jain_ExploringSoundAwarenessInTheHomeForPeopleWhoAreDeafOrHardOfHearing_2019.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Jain_ExploringSoundAwarenessInTheHomeForPeopleWhoAreDeafOrHardOfHearing_2019.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:18	236027/236027	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:16%20GMT	https://makeabilitylab.cs.washington.edu/project/sidewalk/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/sidewalk/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:19	29360/29360	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:20%20GMT	https://makeabilitylab.cs.washington.edu/project/smarthomedhh/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/smarthomedhh/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:19	34743/34743	---M--	200	added ('OK')	image/jpeg	etag:%2287b7-57f83a8b8a66c%22	https://makeabilitylab.cs.washington.edu/media/publications/images/Jain_ExploringSoundAwarenessInTheHomeForPeopleWhoAreDeafOrHardOfHearing_2019.jpg.300x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/images/Jain_ExploringSoundAwarenessInTheHomeForPeopleWhoAreDeafOrHardOfHearing_2019.jpg.300x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:20	55391/55391	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:21%20GMT	https://makeabilitylab.cs.washington.edu/project/accessiblemaps/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/accessiblemaps/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:20	4505605/4505605	---M--	200	added ('OK')	application/pdf	etag:%2244c005-586d0e64e0e61%22	https://makeabilitylab.cs.washington.edu/media/publications/Saha_ProjectSidewalkAWebBasedCrowdsourcingToolForCollectingSidewalkAccessibilityDataAtScale_2019.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/publications/Saha_ProjectSidewalkAWebBasedCrowdsourcingToolForCollectingSidewalkAccessibilityDataAtScale_2019.pdf	(from https://makeabilitylab.cs.washington.edu/)
14:45:20	40530/40530	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:21%20GMT	https://makeabilitylab.cs.washington.edu/project/ondule/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/ondule/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:20	37826/37826	---M--	200	added ('OK')	image/jpeg	etag:%2293c2-57974dc380000%22	https://makeabilitylab.cs.washington.edu/media/talks/images/Stearns_DesignOfAnAugmentedRealityMagnificationAidForLowVisionUsers_2018.jpg.420x0_q85_detail.jpg	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/talks/images/Stearns_DesignOfAnAugmentedRealityMagnificationAidForLowVisionUsers_2018.jpg.420x0_q85_detail.jpg	(from https://makeabilitylab.cs.washington.edu/)
14:45:21	55317/55317	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:22%20GMT	https://makeabilitylab.cs.washington.edu/member/seokbinkang/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/member/seokbinkang/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:23	160633/160633	---M--	200	added ('OK')	text/html	date:Tue,%2030%20Apr%202019%2018:45:22%20GMT	https://makeabilitylab.cs.washington.edu/project/handsight/	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/project/handsight/index.html	(from https://makeabilitylab.cs.washington.edu/)
14:45:23	4456647/4456647	---M--	200	added ('OK')	application/pdf	etag:%224400c7-57974d2ce09a4%22	https://makeabilitylab.cs.washington.edu/media/talks/Stearns_DesignOfAnAugmentedRealityMagnificationAidForLowVisionUsers_2018.pdf	C:/My%20Web%20Sites/test/makeabilitylab.cs.washington.edu/media/talks/Stearns_DesignOfAnAugmentedRealityMagnificationAidForLowVisionUsers_2018.pdf	(from https://makeabilitylab.cs.washington.edu/)
